movieId,title,popularity,datasetpopularity
108928,"Monuments Men, The (2014)",138147,6.0
108932,The Lego Movie (2014),383109,31.0
108945,RoboCop (2014),237871,6.0
108949,"Art of the Steal, The (2013)",25834,3.0
108981,Nymphomaniac: Volume II (2013),97204,1.0
109042,Knights of Badassdom (2013),21353,2.0
109161,Venus in Fur (La Vénus à la fourrure) (2013),20717,1.0
109183,Date and Switch (2014),8390,1.0
109187,"Zero Theorem, The (2013)",49282,3.0
109191,Winter's Tale (2014),56350,1.0
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),5961,1.0
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),1665,1.0
109295,Cold Comes the Night (2013),9710,1.0
109313,Chouchou (2003),2420,1.0
109317,Someone Marry Barry (2014),8249,1.0
109372,About Last Night (2014),24913,2.0
109374,"Grand Budapest Hotel, The (2014)",872469,52.0
109383,"Oversimplification of Her Beauty, An (2012)",805,1.0
109416,Bring It On: Fight to the Finish (2009),9463,1.0
109483,That Awkward Moment (2014),106740,4.0
109487,Interstellar (2014),2039140,73.0
109569,3 Days to Kill (2014),96983,2.0
109576,Welcome to the Jungle (2013),13940,2.0
109578,Non-Stop (2014),275028,4.0
109596,Wrinkles (Arrugas) (2011),4506,1.0
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",51118,1.0
109673,300: Rise of an Empire (2014),313322,4.0
109687,Particle Fever (2013),7561,1.0
109723,"Bag Man, The (2014)",17019,1.0
109846,Mr. Peabody & Sherman (2014),76642,4.0
109848,Under the Skin (2013),154523,2.0
109850,Need for Speed (2014),177192,2.0
109853,Barefoot (2014),26824,2.0
109864,Veronica Mars (2014),54368,2.0
109895,Bad Words (2013),54818,3.0
109897,Son of God (2014),19519,1.0
109941,Puss in Boots: The Three Diablos (2012),6309,1.0
109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),8869,2.0
109971,Ocho apellidos vascos (2014),18306,1.0
110102,Captain America: The Winter Soldier (2014),888796,31.0
110127,Noah (2014),264431,5.0
110130,"Nut Job, The (2014)",29932,3.0
110281,King of Comedy (Hei kek ji wong) (1999),7858,1.0
110286,13 Sins (2014),38652,1.0
110297,Muppets Most Wanted (2014),36682,3.0
110330,Me and you (io e te) (2012),5851,1.0
110350,Free to Play (2014),13570,1.0
110387,"Unknown Known, The (2013)",4254,1.0
110501,The Raid 2: Berandal (2014),130091,7.0
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",2097,1.0
110553,The Amazing Spider-Man 2 (2014),530075,11.0
110586,Calvary (2014),63665,1.0
110591,Oculus (2013),138181,1.0
110603,God's Not Dead (2014),44603,1.0
110611,Cold in July (2014),37224,1.0
110655,Rio 2 (2014),98803,2.0
110669,"Honest Liar, An (2014)",10432,2.0
110718,Fading Gigolo (2013),25339,1.0
110730,Transcendence (2014),237145,7.0
110746,Hatchet III (2013),10376,1.0
110771,"Other Woman, The (2014)",148495,6.0
110773,"Haunted House 2, A (2014)",23169,1.0
110781,Mulan II (2004),28706,1.0
110826,Brick Mansions (2014),43828,1.0
110882,Locke (2013),157785,3.0
111113,Neighbors (2014),326019,12.0
111146,Alpha and Omega 3: The Great Wolf Games (2014),711,1.0
111320,Mom's Night Out (2014),14394,1.0
111360,Lucy (2014),527502,14.0
111362,X-Men: Days of Future Past (2014),737861,30.0
111364,Godzilla (2014),433688,13.0
111375,Walk of Shame (2014),56693,1.0
111384,Blue Ruin (2013),78047,1.0
111443,Chef (2014),228375,2.0
111551,Afflicted (2013),25357,1.0
111617,Blended (2014),141848,8.0
111622,Begin Again (2013),165098,3.0
111659,Maleficent (2014),396135,16.0
111663,Zombeavers (2014),20197,2.0
111680,At Middleton (2013),9054,1.0
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",9421,1.0
111743,A Million Ways to Die in the West (2014),196502,12.0
111759,Edge of Tomorrow (2014),724382,44.0
111781,Mission: Impossible - Rogue Nation (2015),405301,17.0
111785,Midnight Chronicles (2009),1060,1.0
111795,Million Dollar Arm (2014),47541,1.0
111800,G.B.F. (2013),11365,1.0
111817,Jimi: All Is by My Side (2013),6972,1.0
111844,Bad Asses (Bad Ass 2) (2014),5052,1.0
111913,Lilting (2014),6538,1.0
111921,The Fault in Our Stars (2014),396706,9.0
112006,Tangled Ever After (2012),18761,3.0
112070,Maps to the Stars (2014),42577,1.0
112138,22 Jump Street (2014),400301,19.0
112171,"Equalizer, The (2014)",410152,9.0
112175,How to Train Your Dragon 2 (2014),358412,15.0
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),659180,26.0
112290,Boyhood (2014),364884,17.0
112303,Think Like a Man Too (2014),22451,1.0
112316,Jersey Boys (2014),36304,1.0
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),3145,1.0
112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",17931,1.0
112370,Transformers: Age of Extinction (2014),328966,4.0
112421,Frank (2014),81864,3.0
112450,They Came Together (2014),24252,1.0
112454,Honey (Miele) (2013),2011,1.0
112460,Planes: Fire & Rescue (2014),19529,2.0
112497,Tammy (2014),54391,2.0
112512,Colourful (Karafuru) (2010),6915,1.0
112515,"Babadook, The (2014)",243497,3.0
112552,Whiplash (2014),959813,38.0
112556,Gone Girl (2014),1048700,37.0
112580,"Angriest Man in Brooklyn, The (2014)",23798,1.0
112623,Dawn of the Planet of the Apes (2014),462657,15.0
112727,Deliver Us from Evil (2014),84519,1.0
112749,And So It Goes (2014),15115,1.0
112788,Sex Tape (2014),117041,5.0
112804,I Origins (2014),132205,3.0
112818,"Purge: Anarchy, The (2014)",160717,5.0
112852,Guardians of the Galaxy (2014),1257595,59.0
112868,"Signal, The (2014)",68682,1.0
112897,The Expendables 3 (2014),194103,3.0
112911,Hercules (2014),163065,4.0
112940,A Most Wanted Man (2014),79496,1.0
113159,Life After Beth (2014),23424,1.0
113186,Felony (2013),5788,1.0
113207,Get on Up (2014),25859,1.0
113225,Magic in the Moonlight (2014),70334,1.0
113252,Housebound (2014),37242,2.0
113275,The Hundred-Foot Journey (2014),86835,1.0
113278,Batman: Assault on Arkham (2014),37307,1.0
113280,White Frog (2012),2138,1.0
113313,"Den, The (2013)",15280,1.0
113345,Jupiter Ascending (2015),193408,2.0
113348,Teenage Mutant Ninja Turtles (2014),218514,4.0
113350,I'll Follow You Down (2013),7892,1.0
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",2935,1.0
113378,"Giver, The (2014)",124505,5.0
113394,"Pretty One, The (2013)",10186,1.0
113416,Revenge of the Green Dragons (2014),4271,1.0
113453,Let's Be Cops (2014),139117,5.0
113532,"Inbetweeners 2, The (2014)",46080,2.0
113565,"Sacrament, The (2013)",20656,1.0
113573,Sin City: A Dame to Kill For (2014),168996,4.0
113604,If I Stay (2014),127610,1.0
113705,"Two Days, One Night (Deux jours, une nuit) (2014)",50176,1.0
113741,Coherence (2013),142959,2.0
113780,"As Above, So Below (2014)",108804,1.0
113829,"One I Love, The (2014)",42810,1.0
113849,Headshot (2011),1834,1.0
113862,"Guest, The (2014)",105150,1.0
114028,Pride (2014),60904,2.0
114044,Honeymoon (2014),27176,1.0
114060,The Drop (2014),160503,3.0
114066,"20,000 Days on Earth (2014)",11891,1.0
114074,The Skeleton Twins (2014),44388,3.0
114126,Beautiful Losers (2008),1415,1.0
114180,"Maze Runner, The (2014)",500018,16.0
114184,Camp X-Ray (2014),42682,1.0
114246,"Walk Among the Tombstones, A (2014)",126479,1.0
114265,Laggies (2014),45502,1.0
114335,La cravate (1957),1980,1.0
114396,Cesar Chavez (2014),3582,1.0
114494,Who Am I (Kein System Ist Sicher) (2014),61720,1.0
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",52487,1.0
114601,This Is Where I Leave You (2014),87841,2.0
114627,Angel's Egg (Tenshi no tamago) (1985),11591,2.0
114662,American Sniper (2014),521159,15.0
114670,Tusk (2014),61781,1.0
114678,Hector and the Search for Happiness (2014),50164,2.0
114707,Horns (2014),87373,1.0
114713,Annabelle (2014),172958,2.0
114762,Two Night Stand (2014),73332,3.0
114795,Dracula Untold (2014),205525,4.0
114818,Stretch (2014),31808,3.0
114847,Autómata (Automata) (2014),58960,1.0
114925,"Captive, The (2014)",35496,1.0
114935,Predestination (2014),300269,10.0
115065,Justin and the Knights of Valour (2013),6389,1.0
115111,Ward 13 (2003),715,1.0
115122,What We Do in the Shadows (2014),197253,3.0
115149,John Wick (2014),726654,29.0
115151,Plastic (2014),8222,1.0
115170,"Judge, The (2014)",199780,1.0
115203,"Culture High, The (2014)",3738,1.0
115210,Fury (2014),534001,13.0
115216,"Salvation, The (2014)",42539,1.0
115231,St. Vincent (2014),107767,2.0
115502,"Rewrite, The (2014)",21871,1.0
115569,Nightcrawler (2014),593642,18.0
115617,Big Hero 6 (2014),493246,41.0
115664,The Book of Life (2014),76925,2.0
115667,"Love, Rosie (2014)",153050,1.0
115680,Time Lapse (2014),48519,3.0
115713,Ex Machina (2015),577410,28.0
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),2910,1.0
115819,Mr Hublot (2013),5173,1.0
115828,Copenhagen (2014),13789,1.0
115877,"Simpsons: The Longest Daycare, The (2012)",6022,3.0
115969,Generation War (2013),32117,1.0
116044,Christmas in Connecticut (1992),1590,1.0
116138,Leviathan (2014),56316,1.0
116169,Reign of Assassins (2010),8827,1.0
116207,Zulu (2013),19689,1.0
116411,Tangerines (2013),48445,1.0
116413,Life Partners (2014),9178,1.0
116419,Drive Hard (2014),4813,1.0
116505,New Kids Nitro (2011),10238,1.0
116529,Stalingrad (2013),17578,1.0
116668,Dead Snow 2: Red vs. Dead (2014) ,26384,2.0
116718,Volga - Volga (1938),766,1.0
116724,You Are the Apple of My Eye (2011),11400,1.0
116738,DeadHeads (2011),5481,1.0
116797,The Imitation Game (2014),814061,50.0
116799,Inherent Vice (2014),109613,6.0
116817,Rudderless (2014),19356,1.0
116823,The Hunger Games: Mockingjay - Part 1 (2014),493904,23.0
116849,Sex Ed (2014),5644,1.0
116887,Exodus: Gods and Kings (2014),176875,2.0
116897,Wild Tales (2014),212803,10.0
116941,Jetsons: The Movie (1990),5624,1.0
116963,Ski School (1991),4316,1.0
116977,Dumb and Dumber To (2014),143718,3.0
116985,The Longest Week (2014),13285,1.0
117107,Miss Meadows (2014),9775,1.0
117109,Too Many Cooks (2014),5148,2.0
117133,Painted Skin (2008),5207,1.0
117176,The Theory of Everything (2014),475968,17.0
117192,Doctor Who: The Time of the Doctor (2013),7704,3.0
117364,Virunga (2014),12115,1.0
117368,The Madagascar Penguins in a Christmas Caper (2005),7106,1.0
117444,Song of the Sea (2014),62322,1.0
117466,In the Heart of the Sea (2015),147171,3.0
117511,Hello Ladies: The Movie (2014),1060,1.0
117529,Jurassic World (2015),672172,23.0
117531,Watermark (2014),1020,1.0
117533,Citizenfour (2014),57559,4.0
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),15136,2.0
117572,Hit by Lightning (2014),1669,1.0
117590,Horrible Bosses 2 (2014),182600,11.0
117630,Double Trouble (1992),1977,1.0
117646,Dragonheart 2: A New Beginning (2000),5033,1.0
117849,La Belle Verte (1996),5448,1.0
117851,Penguins of Madagascar (2014),100028,5.0
117867,'71 (2014),59527,1.0
117877,The Rabbi's Cat (Le chat du rabbin) (2011),3716,1.0
117881,Still Alice (2014),142168,5.0
117887,Paddington (2014),130591,4.0
117895,Maze Runner: Scorch Trials (2015),270748,6.0
117922,Ice Age: A Mammoth Christmas (2011),11163,1.0
118082,The Voices (2014),61693,1.0
118166,Courier (1987),5422,1.0
118198,The Green Prince (2014),2822,1.0
118248,Dying of the Light (2014),11349,1.0
118270,Hellbenders (2012),1809,1.0
118290,Omega Doom (1996),3309,1.0
118326,By the Gun (2014),2991,1.0
118354,Kill the Messenger (2014),48480,1.0
118512,Bring It On: In It To Win It (2007),13956,1.0
118530,Fans (1999),1259,1.0
118572,The Mule (2014),6778,2.0
118696,The Hobbit: The Battle of the Five Armies (2014),563381,18.0
118700,Selma (2014),94663,2.0
118702,Unbroken (2014),180095,3.0
118706,Black Sea (2015),40525,1.0
118784,Good Copy Bad Copy (2007),191,1.0
118814,Playing It Cool (2014),29817,1.0
118834,National Lampoon's Bag Boy (2007),805,1.0
118862,Closer to the Moon (2013),4307,1.0
118880,"Girl Walks Home Alone at Night, A (2014)",38144,2.0
118888,Dave Chappelle: For What it's Worth (2004),9051,2.0
118894,Scooby-Doo! Abracadabra-Doo (2010),3020,1.0
118896,Mommy (2014),60969,1.0
118900,Wild (2014),136061,5.0
118924,Top Five (2014),27445,2.0
118930,Bill Burr: I'm Sorry You Feel That Way (2014),8937,1.0
118985,Big Eyes (2014),98105,2.0
118997,Into the Woods (2014),146897,5.0
119068,"Men, Women & Children (2014)",33484,1.0
119141,The Interview (2014),349716,12.0
119145,Kingsman: The Secret Service (2015),706128,36.0
119153,Bill Burr: You People Are All the Same (2012),7971,1.0
119155,Night at the Museum: Secret of the Tomb (2014),133362,6.0
119167,Paradox (2010),607,1.0
119218,The Punisher: Dirty Laundry (2012),10475,1.0
119655,Seventh Son (2014),79933,2.0
119714,Corner Gas: The Movie (2014),2558,1.0
119828,A Man Called Blade (1977),1940,1.0
119964,A Merry Friggin' Christmas (2014),8187,1.0
120130,Into the Forest of Fireflies' Light (2011),21143,1.0
120138,PK (2014),198866,1.0
120466,Chappie (2015),266556,10.0
120478,The Salt of the Earth (2014),23044,3.0
120625,The Fool (2014),16056,1.0
120635,Taken 3 (2015),202170,5.0
120637,Blackhat (2015),63587,2.0
120761,By the Law (1926),1209,1.0
120783,Son of a Gun (2014),29311,1.0
120799,Terminator Genisys (2015),290286,9.0
120807,John Mulaney: New In Town (2012),7312,1.0
120813,Patton Oswalt: My Weakness Is Strong (2009),1145,1.0
120827,The Hound of the Baskervilles (1988),5788,1.0
120919,Man on High Heels (2014),1441,1.0
121007,Space Buddies (2009),3090,1.0
121035,Houdini (2014),12258,1.0
121097,To Grandmother's House We Go (1992),2898,2.0
121099,101 Dalmatians II: Patch's London Adventure (2003),10482,1.0
121129,The Hungover Games (2014),16639,1.0
121169,The Duke of Burgundy (2014),14151,1.0
121171,Red Army (2014),7171,1.0
121231,It Follows (2014),264227,4.0
121253,The Town that Dreaded Sundown (2014),16431,1.0
121338,Carry on Cabby (1963),2967,1.0
121342,Carry on Cruising (1962),3168,1.0
121372,Bill Burr: Let It Go (2010),5734,1.0
121374,Bill Burr: Why Do I Do This? (2008),4839,1.0
121469,Killer Movie (2008),3084,1.0
121715,Sebastian Maniscalco: What's Wrong with People? (2012),1460,1.0
121781,Stuart Little 3: Call of the Wild (2005),5204,1.0
122092,Guy X (2005),2073,1.0
122246,Tooth Fairy 2 (2012),3290,1.0
122260,The Diary of Anne Frank (2009),3384,1.0
122433,The Deadly Bees (1967),2212,1.0
122490,Wicked Blood (2014),2716,1.0
122627,Oblivion 2: Backlash (1996),692,1.0
122882,Mad Max: Fury Road (2015),1067046,47.0
122884,Insidious: Chapter 3 (2015),116834,2.0
122886,Star Wars: Episode VII - The Force Awakens (2015),964800,41.0
122888,Ben-hur (2016),46264,1.0
122890,Warcraft (2016),275842,6.0
122892,Avengers: Age of Ultron (2015),910332,27.0
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),338739,7.0
122898,Justice League (2017),474191,6.0
122900,Ant-Man (2015),712392,27.0
122902,Fantastic Four (2015),174767,5.0
122904,Deadpool (2016),1105363,54.0
122906,Black Panther (2017),826170,11.0
122912,Avengers: Infinity War - Part I (2018),1178093,13.0
122916,Thor: Ragnarok (2017),804232,20.0
122918,Guardians of the Galaxy 2 (2017),747225,27.0
122920,Captain America: Civil War (2016),838002,22.0
122922,Doctor Strange (2016),792598,22.0
122924,X-Men: Apocalypse (2016),455801,14.0
122926,Untitled Spider-Man Reboot (2017),707139,16.0
122932,Elsa & Fred (2014),3692,1.0
123200,Jim Jefferies: I Swear to God (2009),3061,1.0
123310,Tornado! (1996),1139,1.0
123545,The Blue Lagoon (1949),636,1.0
123553,In the Name of the King III (2014),2393,1.0
123947,Cake (2014),38649,2.0
124273,Kevin Smith: Too Fat For 40 (2010),1373,1.0
124404,"Snowflake, the White Gorilla (2011)",742,1.0
124484,Kenny & Company (1976),774,1.0
124851,Delirium (2014),1989,1.0
124853,Why Man Creates (1968),823,1.0
124859,The Gambler (2014),72821,1.0
125221,The Beast of Hollow Mountain (1956),1842,1.0
125914,Mortdecai (2015),76235,1.0
125916,Fifty Shades of Grey (2015),332270,3.0
125970,Halloweentown (1998),21042,1.0
125974,Halloweentown High (2004),8454,2.0
126088,A Flintstones Christmas Carol (1994),1617,1.0
126090,Hedgehog in the Fog (1975),7923,1.0
126142,The Cave of the Golden Rose (1991),2619,1.0
126420,American Heist (2015),17484,1.0
126426,Solyaris (1968),431,1.0
126430,The Pacific (2010),125430,2.0
126482,Strange Magic (2015),12038,1.0
126548,The DUFF (2015),100534,6.0
126577,"Daddy, I'm A Zombie (2012)",538,1.0
126921,The Fox and the Hound 2 (2006),5727,1.0
127052,Operation 'Y' & Other Shurik's Adventures (1965),14561,3.0
127096,Project Almanac (2015),83532,4.0
127098,Louis C.K.: Live at The Comedy Store (2015),6944,4.0
127108,Brooklyn (2015),148712,4.0
127114,The End of the Tour (2015),32319,1.0
127116,Experimenter (2015),19538,1.0
127130,Mistress America (2015),28466,1.0
127132,Zipper (2015),8029,1.0
127134,A Walk in the Woods (2015),29239,1.0
127136,True Story (2015),72227,2.0
127146,Kurt Cobain: Montage of Heck (2015),31796,1.0
127152,Going Clear: Scientology and the Prison of Belief (2015),40631,2.0
127164,"What Happened, Miss Simone? (2015)",14677,1.0
127172,A Story of Children and Film (2013),705,1.0
127180,"Story of Film: An Odyssey, The (2011)",4737,1.0
127184,Eden (2014),5257,1.0
127194,The D Train (2015),11396,1.0
127198,Dope (2015),88793,6.0
127202,Me and Earl and the Dying Girl (2015),137109,6.0
127204,The Overnight (2015),17491,2.0
127212,The Stanford Prison Experiment (2015),45659,1.0
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),19421,2.0
127319,The Loft (2014),59338,1.0
127323,Vice (2015),16994,1.0
127390,Family Guy Presents: Blue Harvest (2007),7918,1.0
128087,Trinity and Sartana Are Coming (1972),245,1.0
128089,Kevin Hart: I'm a Grown Little Man (2009),4778,1.0
128097,Jim Norton: American Degenerate (2013),514,1.0
128099,Jim Jefferies: BARE (2014),5789,1.0
128197,Hard Promises (1991),687,1.0
128360,The Hateful Eight (2015),648202,18.0
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),924,1.0
128488,Wild Card (2015),59179,1.0
128512,Paper Towns (2015),107165,2.0
128520,The Wedding Ringer (2015),79492,5.0
128542,Wyrmwood (2015),18216,1.0
128592,The Boy Next Door (2015),44829,1.0
128594,Boy Meets Girl (2015),4912,1.0
128620,Victoria (2015),62449,5.0
128695,The Dark Valley (2014),14164,1.0
128736,I'm Here (2010),7898,1.0
128832,The Last Five Years (2014),10639,1.0
128838,Crimson Peak (2015),156711,1.0
128842,Dragonheart 3: The Sorcerer's Curse (2015),4003,1.0
128852,Chris Rock: Bigger & Blacker (1999),7454,2.0
128900,The Natural Love (1996),201,1.0
128902,The Forgotten Space (2010),156,1.0
128908,Cloudburst (2011),2462,1.0
128914,Tom Segura: Completely Normal (2014),3028,1.0
128944,"Honey, We Shrunk Ourselves (1997)",16668,1.0
128968,Stitch! The Movie (2003),11033,2.0
128975,Hot Tub Time Machine 2 (2015),41191,4.0
128991,Johnny Express (2014),1119,1.0
129011,Eddie Izzard: Glorious (1997),2575,1.0
129229,Northmen - A Viking Saga (2014),10612,1.0
129250,Superfast! (2015),10629,1.0
129313,Reality (2014),6655,1.0
129333,Julia (2014),1821,1.0
129354,Focus (2015),270810,10.0
129397,Marvel One-Shot: Item 47 (2012),11470,2.0
129428,The Second Best Exotic Marigold Hotel (2015),35556,2.0
129514,George Carlin: It's Bad for Ya! (2008),6418,1.0
129657,Tracers (2015),19993,1.0
129659,"McFarland, USA (2015)",41566,1.0
129737,Unfinished Business (2015),34810,2.0
129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),4302,1.0
129937,Run All Night (2015),114119,3.0
130050,Digging Up the Marrow (2014),5723,1.0
130052,Clown (2014),25969,1.0
130073,Cinderella (2015),188253,1.0
130083,Kidnapping Mr. Heineken (2015),21545,1.0
130087,The Cobbler (2015),59710,2.0
130444,Ruby Red (2013),8166,1.0
130450,Pan (2015),66761,3.0
130452,While We're Young (2014),52996,1.0
130482,Too Late for Tears (1949),5534,1.0
130490,Insurgent (2015),251773,6.0
130498,La vérité si je mens ! (1997),4833,1.0
130518,The Amazing Screw-On Head (2006),2101,3.0
